,Unnamed: 0,ID,QuestType,verb,WhichQuestion,WhichAnswer,Group,goal,RT,N,ImageName,order,study,Value,logical,pragmatic,global,local
211,340,17263,10,know,NoMod,MS,M,none,5887.5,2,hearts2.png,,qn,Disagree,1.0,0.0,1.0,0.0
212,341,17263,11,know,NoMod,MA,M,none,6566.5,2,jack2.png,,qn,Agree,1.0,0.0,1.0,0.0
213,342,17263,11,know,NoMod,MA,M,none,6566.5,2,jack1.png,,qn,Agree,1.0,0.0,1.0,0.0
214,343,17263,12,know,NoMod,MF,M,none,6759.0,2,queen1.png,,qn,Disagree,1.0,0.0,1.0,0.0
215,344,17263,12,know,NoMod,MF,M,none,6759.0,2,queen2.png,,qn,Disagree,1.0,0.0,1.0,0.0
216,345,17263,13,say,NoMod,MO,M,none,5818.5,2,king2.png,,qn,Disagree,1.0,0.0,1.0,0.0
217,346,17263,13,say,NoMod,MO,M,none,5818.5,2,king1.png,,qn,Disagree,1.0,0.0,1.0,0.0
218,347,17263,14,say,NoMod,MS,M,none,6832.0,2,face2.png,,qn,Disagree,1.0,0.0,1.0,0.0
219,348,17263,14,say,NoMod,MS,M,none,6832.0,2,face1.png,,qn,Disagree,1.0,0.0,1.0,0.0
220,349,17263,15,say,NoMod,MA,M,none,7857.5,2,number1.png,,qn,Disagree,1.0,0.0,1.0,0.0
221,350,17263,15,say,NoMod,MA,M,none,7857.5,2,number2.png,,qn,Agree,1.0,0.0,1.0,0.0
222,351,17263,16,say,NoMod,MF,M,none,6691.5,2,ace2.png,,qn,Disagree,1.0,0.0,1.0,0.0
223,352,17263,16,say,NoMod,MF,M,none,6691.5,2,ace1.png,,qn,Disagree,1.0,0.0,1.0,0.0
224,417,17350,1,know,Mod,MO,J,none,6800.5,2,face1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
225,418,17350,1,know,Mod,MO,J,none,6800.5,2,face2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
226,419,17350,2,know,Mod,MS,J,none,8411.0,2,number1.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
227,420,17350,2,know,Mod,MS,J,none,8411.0,2,number2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
228,421,17350,3,know,Mod,MA,J,none,6988.0,2,ace1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
229,422,17350,3,know,Mod,MA,J,none,6988.0,2,ace2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
230,423,17350,4,know,Mod,MF,J,none,7893.5,2,ten1.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
231,424,17350,4,know,Mod,MF,J,none,7893.5,2,ten2.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
232,425,17350,5,say,Mod,MO,J,none,10544.5,2,eight2.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
233,426,17350,5,say,Mod,MO,J,none,10544.5,2,eight1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
234,427,17350,6,say,Mod,MS,J,none,9008.5,2,six1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
235,428,17350,6,say,Mod,MS,J,none,9008.5,2,six2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
236,429,17350,7,say,Mod,MA,J,none,6458.0,2,four2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
237,430,17350,7,say,Mod,MA,J,none,6458.0,2,four1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
238,431,17350,8,say,Mod,MF,J,none,6235.5,2,red2.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
239,432,17350,8,say,Mod,MF,J,none,6235.5,2,red1.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
240,433,17350,9,know,NoMod,MO,J,none,6523.5,2,black2.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
241,434,17350,9,know,NoMod,MO,J,none,6523.5,2,black1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
242,435,17350,10,know,NoMod,MS,J,none,14605.0,2,spade1.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
243,436,17350,10,know,NoMod,MS,J,none,14605.0,2,spade2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
244,437,17350,11,know,NoMod,MA,J,none,11698.0,2,club2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
245,438,17350,11,know,NoMod,MA,J,none,11698.0,2,club1.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
246,439,17350,12,know,NoMod,MF,J,none,10275.0,2,diamond2.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
247,440,17350,12,know,NoMod,MF,J,none,10275.0,2,diamond1.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
248,441,17350,13,say,NoMod,MO,J,none,10131.0,2,hearts2.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
249,442,17350,13,say,NoMod,MO,J,none,10131.0,2,hearts1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
250,443,17350,14,say,NoMod,MS,J,none,13164.5,2,jack1.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
251,444,17350,14,say,NoMod,MS,J,none,13164.5,2,jack2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
252,445,17350,15,say,NoMod,MA,J,none,7652.0,2,queen2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
253,446,17350,15,say,NoMod,MA,J,none,7652.0,2,queen1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
254,447,17350,16,say,NoMod,MF,J,none,4559.5,2,king1.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
255,448,17350,16,say,NoMod,MF,J,none,4559.5,2,king2.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
256,513,17380,1,know,Mod,MO,F,none,5655.0,2,hearts2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
257,514,17380,1,know,Mod,MO,F,none,5655.0,2,hearts1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
258,515,17380,2,know,Mod,MS,F,none,6461.0,2,jack1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
259,516,17380,2,know,Mod,MS,F,none,6461.0,2,jack2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
260,517,17380,3,know,Mod,MA,F,none,8616.5,2,queen2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
261,518,17380,3,know,Mod,MA,F,none,8616.5,2,queen1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
262,519,17380,4,know,Mod,MF,F,none,7349.5,2,king2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
263,520,17380,4,know,Mod,MF,F,none,7349.5,2,king1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
264,521,17380,5,say,Mod,MO,F,none,4640.0,2,face2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
265,522,17380,5,say,Mod,MO,F,none,4640.0,2,face1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
266,523,17380,6,say,Mod,MS,F,none,7351.5,2,number2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
267,524,17380,6,say,Mod,MS,F,none,7351.5,2,number1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
268,525,17380,7,say,Mod,MA,F,none,11328.0,2,ace1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
269,526,17380,7,say,Mod,MA,F,none,11328.0,2,ace2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
270,527,17380,8,say,Mod,MF,F,none,7193.5,2,ten2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
271,528,17380,8,say,Mod,MF,F,none,7193.5,2,ten1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
272,529,17380,9,know,NoMod,MO,F,none,7373.0,2,eight1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
273,530,17380,9,know,NoMod,MO,F,none,7373.0,2,eight2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
274,531,17380,10,know,NoMod,MS,F,none,9810.5,2,six1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
275,532,17380,10,know,NoMod,MS,F,none,9810.5,2,six2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
276,533,17380,11,know,NoMod,MA,F,none,9332.5,2,four2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
277,534,17380,11,know,NoMod,MA,F,none,9332.5,2,four1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
278,535,17380,12,know,NoMod,MF,F,none,4395.5,2,red2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
279,536,17380,12,know,NoMod,MF,F,none,4395.5,2,red1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
280,537,17380,13,say,NoMod,MO,F,none,5520.0,2,black1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
281,538,17380,13,say,NoMod,MO,F,none,5520.0,2,black2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
282,539,17380,14,say,NoMod,MS,F,none,8766.5,2,spade1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
283,540,17380,14,say,NoMod,MS,F,none,8766.5,2,spade2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
284,541,17380,15,say,NoMod,MA,F,none,9837.5,2,club2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
285,542,17380,15,say,NoMod,MA,F,none,9837.5,2,club1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
286,543,17380,16,say,NoMod,MF,F,none,7347.0,2,diamond1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
287,544,17380,16,say,NoMod,MF,F,none,7347.0,2,diamond2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
288,577,17410,1,know,Mod,MO,O,none,6844.5,2,six2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
289,578,17410,1,know,Mod,MO,O,none,6844.5,2,six1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
290,579,17410,2,know,Mod,MS,O,none,10241.5,2,four1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
291,580,17410,2,know,Mod,MS,O,none,10241.5,2,four2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
292,581,17410,3,know,Mod,MA,O,none,6164.0,2,red2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
293,582,17410,3,know,Mod,MA,O,none,6164.0,2,red1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
294,583,17410,4,know,Mod,MF,O,none,7591.5,2,black1.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
295,584,17410,4,know,Mod,MF,O,none,7591.5,2,black2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
296,585,17410,5,say,Mod,MO,O,none,2145.0,2,spade2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
297,586,17410,5,say,Mod,MO,O,none,2145.0,2,spade1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
298,587,17410,6,say,Mod,MS,O,none,12255.5,2,club2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
299,588,17410,6,say,Mod,MS,O,none,12255.5,2,club1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
300,589,17410,7,say,Mod,MA,O,none,8407.0,2,diamond2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
301,590,17410,7,say,Mod,MA,O,none,8407.0,2,diamond1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
302,591,17410,8,say,Mod,MF,O,none,7657.0,2,hearts2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
303,592,17410,8,say,Mod,MF,O,none,7657.0,2,hearts1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
304,593,17410,9,know,NoMod,MO,O,none,4178.5,2,jack1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
305,594,17410,9,know,NoMod,MO,O,none,4178.5,2,jack2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
306,595,17410,10,know,NoMod,MS,O,none,5230.5,2,queen2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
307,596,17410,10,know,NoMod,MS,O,none,5230.5,2,queen1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
308,597,17410,11,know,NoMod,MA,O,none,8520.0,2,king2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
309,598,17410,11,know,NoMod,MA,O,none,8520.0,2,king1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
310,599,17410,12,know,NoMod,MF,O,none,10708.5,2,face1.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
311,600,17410,12,know,NoMod,MF,O,none,10708.5,2,face2.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
312,601,17410,13,say,NoMod,MO,O,none,4475.5,2,number1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
313,602,17410,13,say,NoMod,MO,O,none,4475.5,2,number2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
314,603,17410,14,say,NoMod,MS,O,none,6997.5,2,ace1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
315,604,17410,14,say,NoMod,MS,O,none,6997.5,2,ace2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
316,605,17410,15,say,NoMod,MA,O,none,10084.5,2,ten2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
317,606,17410,15,say,NoMod,MA,O,none,10084.5,2,ten1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
318,607,17410,16,say,NoMod,MF,O,none,5671.5,2,eight2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
319,608,17410,16,say,NoMod,MF,O,none,5671.5,2,eight1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
320,609,17662,1,know,Mod,MO,P,none,9298.0,2,four1.png,,qn,Agree,0.0,1.0,0.5,0.5
321,610,17662,1,know,Mod,MO,P,none,9298.0,2,four2.png,,qn,Agree,0.0,1.0,0.5,0.5
322,611,17662,2,know,Mod,MS,P,none,5954.0,2,red2.png,,qn,Agree,0.0,1.0,0.5,0.5
323,612,17662,2,know,Mod,MS,P,none,5954.0,2,red1.png,,qn,Agree,0.0,1.0,0.5,0.5
324,613,17662,3,know,Mod,MA,P,none,12596.5,2,black1.png,,qn,Agree,0.0,1.0,0.5,0.5
325,614,17662,3,know,Mod,MA,P,none,12596.5,2,black2.png,,qn,Agree,0.0,1.0,0.5,0.5
326,615,17662,4,know,Mod,MF,P,none,7107.0,2,spade2.png,,qn,Disagree,0.0,1.0,0.5,0.5
327,616,17662,4,know,Mod,MF,P,none,7107.0,2,spade1.png,,qn,Disagree,0.0,1.0,0.5,0.5
328,617,17662,5,say,Mod,MO,P,none,5163.5,2,club2.png,,qn,Agree,0.0,1.0,0.5,0.5
329,618,17662,5,say,Mod,MO,P,none,5163.5,2,club1.png,,qn,Agree,0.0,1.0,0.5,0.5
330,619,17662,6,say,Mod,MS,P,none,5264.0,2,diamond1.png,,qn,Agree,0.0,1.0,0.5,0.5
331,620,17662,6,say,Mod,MS,P,none,5264.0,2,diamond2.png,,qn,Agree,0.0,1.0,0.5,0.5
332,621,17662,7,say,Mod,MA,P,none,6858.0,2,hearts1.png,,qn,Agree,0.0,1.0,0.5,0.5
333,622,17662,7,say,Mod,MA,P,none,6858.0,2,hearts2.png,,qn,Agree,0.0,1.0,0.5,0.5
334,623,17662,8,say,Mod,MF,P,none,10604.5,2,jack1.png,,qn,Disagree,0.0,1.0,0.5,0.5
335,624,17662,8,say,Mod,MF,P,none,10604.5,2,jack2.png,,qn,Disagree,0.0,1.0,0.5,0.5
336,625,17662,9,know,NoMod,MO,P,none,6415.0,2,queen2.png,,qn,Agree,0.0,1.0,0.5,0.5
337,626,17662,9,know,NoMod,MO,P,none,6415.0,2,queen1.png,,qn,Agree,0.0,1.0,0.5,0.5
338,627,17662,10,know,NoMod,MS,P,none,6960.0,2,king2.png,,qn,Agree,0.0,1.0,0.5,0.5
339,628,17662,10,know,NoMod,MS,P,none,6960.0,2,king1.png,,qn,Agree,0.0,1.0,0.5,0.5
340,629,17662,11,know,NoMod,MA,P,none,7141.0,2,face1.png,,qn,Agree,0.0,1.0,0.5,0.5
341,630,17662,11,know,NoMod,MA,P,none,7141.0,2,face2.png,,qn,Agree,0.0,1.0,0.5,0.5
342,631,17662,12,know,NoMod,MF,P,none,6182.5,2,number2.png,,qn,Disagree,0.0,1.0,0.5,0.5
343,632,17662,12,know,NoMod,MF,P,none,6182.5,2,number1.png,,qn,Disagree,0.0,1.0,0.5,0.5
344,633,17662,13,say,NoMod,MO,P,none,17342.0,2,ace1.png,,qn,Agree,0.0,1.0,0.5,0.5
345,634,17662,13,say,NoMod,MO,P,none,17342.0,2,ace2.png,,qn,Agree,0.0,1.0,0.5,0.5
346,635,17662,14,say,NoMod,MS,P,none,7115.0,2,ten2.png,,qn,Disagree,0.0,1.0,0.5,0.5
347,636,17662,14,say,NoMod,MS,P,none,7115.0,2,ten1.png,,qn,Agree,0.0,1.0,0.5,0.5
348,637,17662,15,say,NoMod,MA,P,none,8043.5,2,eight2.png,,qn,Agree,0.0,1.0,0.5,0.5
349,638,17662,15,say,NoMod,MA,P,none,8043.5,2,eight1.png,,qn,Agree,0.0,1.0,0.5,0.5
350,639,17662,16,say,NoMod,MF,P,none,7783.0,2,six2.png,,qn,Agree,0.0,1.0,0.5,0.5
351,640,17662,16,say,NoMod,MF,P,none,7783.0,2,six1.png,,qn,Agree,0.0,1.0,0.5,0.5
352,641,17797,1,know,Mod,MO,A,none,8429.0,2,red2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
353,642,17797,1,know,Mod,MO,A,none,8429.0,2,red1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
354,643,17797,2,know,Mod,MS,A,none,10731.5,2,black1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
355,644,17797,2,know,Mod,MS,A,none,10731.5,2,black2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
356,645,17797,3,know,Mod,MA,A,none,9687.5,2,spade1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
357,646,17797,3,know,Mod,MA,A,none,9687.5,2,spade2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
358,647,17797,4,know,Mod,MF,A,none,6551.0,2,club2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
359,648,17797,4,know,Mod,MF,A,none,6551.0,2,club1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
360,649,17797,5,say,Mod,MO,A,none,13070.5,2,diamond1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
361,650,17797,5,say,Mod,MO,A,none,13070.5,2,diamond2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
362,651,17797,6,say,Mod,MS,A,none,9468.5,2,hearts2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
363,652,17797,6,say,Mod,MS,A,none,9468.5,2,hearts1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
364,653,17797,7,say,Mod,MA,A,none,10250.5,2,jack2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
365,654,17797,7,say,Mod,MA,A,none,10250.5,2,jack1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
366,655,17797,8,say,Mod,MF,A,none,7975.0,2,queen2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
367,656,17797,8,say,Mod,MF,A,none,7975.0,2,queen1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
368,657,17797,9,know,NoMod,MO,A,none,6626.0,2,king1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
369,658,17797,9,know,NoMod,MO,A,none,6626.0,2,king2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
370,659,17797,10,know,NoMod,MS,A,none,8104.0,2,face1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
371,660,17797,10,know,NoMod,MS,A,none,8104.0,2,face2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
372,661,17797,11,know,NoMod,MA,A,none,8483.5,2,number2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
373,662,17797,11,know,NoMod,MA,A,none,8483.5,2,number1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
374,663,17797,12,know,NoMod,MF,A,none,6606.5,2,ace1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
375,664,17797,12,know,NoMod,MF,A,none,6606.5,2,ace2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
376,665,17797,13,say,NoMod,MO,A,none,11162.0,2,ten1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
377,666,17797,13,say,NoMod,MO,A,none,11162.0,2,ten2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
378,667,17797,14,say,NoMod,MS,A,none,10574.0,2,eight1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
379,668,17797,14,say,NoMod,MS,A,none,10574.0,2,eight2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
380,669,17797,15,say,NoMod,MA,A,none,8035.5,2,six2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
381,670,17797,15,say,NoMod,MA,A,none,8035.5,2,six1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
382,671,17797,16,say,NoMod,MF,A,none,7014.0,2,four2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
383,672,17797,16,say,NoMod,MF,A,none,7014.0,2,four1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
384,673,178004888,1,know,Mod,MO,N,none,7774.5,2,eight1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
385,674,178004888,1,know,Mod,MO,N,none,7774.5,2,eight2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
386,675,178004888,2,know,Mod,MS,N,none,6253.0,2,six1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
387,676,178004888,2,know,Mod,MS,N,none,6253.0,2,six2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
388,677,178004888,3,know,Mod,MA,N,none,6927.0,2,four2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
389,678,178004888,3,know,Mod,MA,N,none,6927.0,2,four1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
390,679,178004888,4,know,Mod,MF,N,none,5942.0,2,red1.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
391,680,178004888,4,know,Mod,MF,N,none,5942.0,2,red2.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
392,681,178004888,5,say,Mod,MO,N,none,6174.5,2,black1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
393,682,178004888,5,say,Mod,MO,N,none,6174.5,2,black2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
394,683,178004888,6,say,Mod,MS,N,none,7502.0,2,spade2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
395,684,178004888,6,say,Mod,MS,N,none,7502.0,2,spade1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
396,685,178004888,7,say,Mod,MA,N,none,10146.5,2,club2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
397,686,178004888,7,say,Mod,MA,N,none,10146.5,2,club1.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
398,687,178004888,8,say,Mod,MF,N,none,6742.5,2,diamond2.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
399,688,178004888,8,say,Mod,MF,N,none,6742.5,2,diamond1.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
400,689,178004888,9,know,NoMod,MO,N,none,5322.0,2,hearts1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
401,690,178004888,9,know,NoMod,MO,N,none,5322.0,2,hearts2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
402,691,178004888,10,know,NoMod,MS,N,none,5295.0,2,jack1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
403,692,178004888,10,know,NoMod,MS,N,none,5295.0,2,jack2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
404,693,178004888,11,know,NoMod,MA,N,none,8095.0,2,queen1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
405,694,178004888,11,know,NoMod,MA,N,none,8095.0,2,queen2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
406,695,178004888,12,know,NoMod,MF,N,none,5161.0,2,king2.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
407,696,178004888,12,know,NoMod,MF,N,none,5161.0,2,king1.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
408,697,178004888,13,say,NoMod,MO,N,none,8868.0,2,face2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
409,698,178004888,13,say,NoMod,MO,N,none,8868.0,2,face1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
410,699,178004888,14,say,NoMod,MS,N,none,7300.0,2,number1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
411,700,178004888,14,say,NoMod,MS,N,none,7300.0,2,number2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
412,701,178004888,15,say,NoMod,MA,N,none,12737.5,2,ace2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
413,702,178004888,15,say,NoMod,MA,N,none,12737.5,2,ace1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
414,703,178004888,16,say,NoMod,MF,N,none,6777.0,2,ten2.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
415,704,178004888,16,say,NoMod,MF,N,none,6777.0,2,ten1.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
416,705,18151,1,know,Mod,MO,F,none,11106.5,2,hearts2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
