"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","SentNumber","WhichCategory","Matrix","Subject","Predicate","SentType","Negation","CompTruth","SubStat","Token","MatchingCategory","MismatchingCategory","Group","Comments","study","order","goal","Study"
"90",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",37,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589646134010,"A26NGLGGFTATVN","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","tunas","fishes","birds","G","NULL","cb","1","MS",NA
"91",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",37,1,"test","NULL","PennController","38","_Trial_","End",1589646134011,"A26NGLGGFTATVN","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","tunas","fishes","birds","G","NULL","cb","1","MS",NA
"92",1589646177,"1b84d3b862707daaad20ec99da71e5a1","DashedSentence",46,0,"test","NULL","Babies say that bees are insects","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"93",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",46,1,"test","NULL","PennController","47","_Trial_","Start",1589646136155,"A26NGLGGFTATVN","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","bees","insects","fishes","G","NULL","cb","1","MS",NA
"94",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",46,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589646136698,"A26NGLGGFTATVN","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","bees","insects","fishes","G","NULL","cb","1","MS",NA
"95",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",46,1,"test","NULL","PennController","47","_Trial_","End",1589646136699,"A26NGLGGFTATVN","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","bees","insects","fishes","G","NULL","cb","1","MS",NA
"96",1589646177,"1b84d3b862707daaad20ec99da71e5a1","DashedSentence",42,0,"test","NULL","Zoologists don't say that ticks are fishes","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"97",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",42,1,"test","NULL","PennController","43","_Trial_","Start",1589646139237,"A26NGLGGFTATVN","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","ticks","insects","fishes","G","NULL","cb","1","MS",NA
"98",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",42,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589646140649,"A26NGLGGFTATVN","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","ticks","insects","fishes","G","NULL","cb","1","MS",NA
"99",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",42,1,"test","NULL","PennController","43","_Trial_","End",1589646140650,"A26NGLGGFTATVN","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","ticks","insects","fishes","G","NULL","cb","1","MS",NA
"100",1589646177,"1b84d3b862707daaad20ec99da71e5a1","DashedSentence",29,0,"test","NULL","Zoologists know that parrots are birds","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"101",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",29,1,"test","NULL","PennController","30","_Trial_","Start",1589646142769,"A26NGLGGFTATVN","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","parrots","birds","reptiles","G","NULL","cb","1","MS",NA
"102",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",29,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589646143930,"A26NGLGGFTATVN","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","parrots","birds","reptiles","G","NULL","cb","1","MS",NA
"103",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",29,1,"test","NULL","PennController","30","_Trial_","End",1589646143931,"A26NGLGGFTATVN","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","parrots","birds","reptiles","G","NULL","cb","1","MS",NA
"104",1589646177,"1b84d3b862707daaad20ec99da71e5a1","DashedSentence",36,0,"test","NULL","Zoologists don't know that bears are fruit","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"105",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",36,1,"test","NULL","PennController","37","_Trial_","Start",1589646146415,"A26NGLGGFTATVN","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","bears","mammals","fruit","G","NULL","cb","1","MS",NA
"106",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",36,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589646147658,"A26NGLGGFTATVN","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","bears","mammals","fruit","G","NULL","cb","1","MS",NA
"107",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",36,1,"test","NULL","PennController","37","_Trial_","End",1589646147659,"A26NGLGGFTATVN","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","bears","mammals","fruit","G","NULL","cb","1","MS",NA
"108",1589646177,"1b84d3b862707daaad20ec99da71e5a1","DashedSentence",38,0,"test","NULL","Babies don't know that monkeys are mammals","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"109",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",38,1,"test","NULL","PennController","39","_Trial_","Start",1589646150147,"A26NGLGGFTATVN","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","monkeys","mammals","fruit","G","NULL","cb","1","MS",NA
"110",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",38,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589646152682,"A26NGLGGFTATVN","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","monkeys","mammals","fruit","G","NULL","cb","1","MS",NA
"111",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",38,1,"test","NULL","PennController","39","_Trial_","End",1589646152683,"A26NGLGGFTATVN","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","monkeys","mammals","fruit","G","NULL","cb","1","MS",NA
"112",1589646177,"1b84d3b862707daaad20ec99da71e5a1","DashedSentence",40,0,"test","NULL","Babies don't know that cows are fruit","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"113",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",40,1,"test","NULL","PennController","41","_Trial_","Start",1589646155195,"A26NGLGGFTATVN","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","cows","mammals","fruit","G","NULL","cb","1","MS",NA
"114",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",40,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589646156578,"A26NGLGGFTATVN","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","cows","mammals","fruit","G","NULL","cb","1","MS",NA
"115",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",40,1,"test","NULL","PennController","41","_Trial_","End",1589646156578,"A26NGLGGFTATVN","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","cows","mammals","fruit","G","NULL","cb","1","MS",NA
"116",1589646177,"1b84d3b862707daaad20ec99da71e5a1","DashedSentence",45,0,"test","NULL","Babies say that pythons are reptiles","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"117",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",45,1,"test","NULL","PennController","46","_Trial_","Start",1589646158717,"A26NGLGGFTATVN","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","pythons","reptiles","mammals","G","NULL","cb","1","MS",NA
"118",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",45,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589646161218,"A26NGLGGFTATVN","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","pythons","reptiles","mammals","G","NULL","cb","1","MS",NA
"119",1589646177,"1b84d3b862707daaad20ec99da71e5a1","PennController",45,1,"test","NULL","PennController","46","_Trial_","End",1589646161219,"A26NGLGGFTATVN","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","pythons","reptiles","mammals","G","NULL","cb","1","MS",NA
"120",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",0,0,"intro","NULL","PennController","0","_Trial_","Start",1589646367042,"AB8KNX3LINNX4","NULL","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"121",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",0,0,"intro","NULL","TextInput","ID","Final","AB8KNX3LINNX4",1589646374515,"AB8KNX3LINNX4","NULL","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"122",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",0,0,"intro","NULL","TextInput","ID","First","",1589646372425,"AB8KNX3LINNX4","Control","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"123",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",0,0,"intro","NULL","PennController","0","_Trial_","End",1589646374517,"AB8KNX3LINNX4","NULL","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"124",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",1,0,"instructions","NULL","PennController","1","_Trial_","Start",1589646374527,"NULL","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"125",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",1,0,"instructions","NULL","PennController","1","_Trial_","End",1589646379085,"NULL","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"126",1589646483,"b54b36b7010b5a95ec4d1232806a8858","DashedSentence",2,0,"Train","NULL","Houses can be made of wood","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"127",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",2,1,"Train","NULL","PennController","4","_Trial_","Start",1589646381107,"AB8KNX3LINNX4","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"128",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",2,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589646381113,"AB8KNX3LINNX4","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"129",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",2,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589646382741,"AB8KNX3LINNX4","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"130",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",2,1,"Train","NULL","PennController","4","_Trial_","End",1589646382746,"AB8KNX3LINNX4","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"131",1589646483,"b54b36b7010b5a95ec4d1232806a8858","DashedSentence",3,0,"Train","NULL","Airplanes fly under water","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"132",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",3,1,"Train","NULL","PennController","5","_Trial_","Start",1589646384059,"AB8KNX3LINNX4","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"133",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",3,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589646384064,"AB8KNX3LINNX4","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"134",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",3,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589646384877,"AB8KNX3LINNX4","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"135",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",3,1,"Train","NULL","PennController","5","_Trial_","End",1589646384879,"AB8KNX3LINNX4","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"136",1589646483,"b54b36b7010b5a95ec4d1232806a8858","DashedSentence",4,0,"Train","NULL","Dinosaurs are extinct","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"137",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",4,1,"Train","NULL","PennController","6","_Trial_","Start",1589646385840,"AB8KNX3LINNX4","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"138",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",4,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589646385845,"AB8KNX3LINNX4","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"139",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",4,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589646386621,"AB8KNX3LINNX4","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"140",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",4,1,"Train","NULL","PennController","6","_Trial_","End",1589646386623,"AB8KNX3LINNX4","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"141",1589646483,"b54b36b7010b5a95ec4d1232806a8858","DashedSentence",5,0,"Train","NULL","California is the capitol of the US","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"142",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",5,1,"Train","NULL","PennController","7","_Trial_","Start",1589646388994,"AB8KNX3LINNX4","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"143",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",5,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589646389001,"AB8KNX3LINNX4","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"144",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",5,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589646389677,"AB8KNX3LINNX4","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"145",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",5,1,"Train","NULL","PennController","7","_Trial_","End",1589646389679,"AB8KNX3LINNX4","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"146",1589646483,"b54b36b7010b5a95ec4d1232806a8858","DashedSentence",6,0,"Train","NULL","Historians think that George Washington was a US president","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"147",1589646483,"b54b36b7010b5a95ec4d1232806a8858","PennController",6,1,"Train","NULL","PennController","8","_Trial_","Start",1589646392770,"AB8KNX3LINNX4","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
