"","ID","SentType","Token","SentNumber","Group","RT","N","SubStat","Negation","CompTruth","Matrix","order","goal","study","Value","logRT"
"5813","A3GIIL73GE2CBQ","T5","oranges",6,"D",1059,1,"novice",1,0,"Babies don't know that",2,"ma","cb","Agree",6.96508034560141
"5814","A3GIIL73GE2CBQ","T5","oranges",6,"D",1059,1,"novice",1,0,"Babies don't know that",2,"ma","cb","Disagree",6.96508034560141
"5815","A3GIIL73GE2CBQ","T5","vultures",6,"D",2124,1,"novice",1,0,"Babies don't know that",2,"ma","cb","Agree",7.66105638236183
"5816","A3GIIL73GE2CBQ","T5","vultures",6,"D",2124,1,"novice",1,0,"Babies don't know that",2,"ma","cb","Disagree",7.66105638236183
"5817","A3GIIL73GE2CBQ","T6","kiwis",5,"D",1446,1,"novice",1,1,"Babies don't know that",2,"ma","cb","Agree",7.27655640271871
"5818","A3GIIL73GE2CBQ","T6","kiwis",5,"D",1446,1,"novice",1,1,"Babies don't know that",2,"ma","cb","Agree",7.27655640271871
"5819","A3GIIL73GE2CBQ","T6","pigeons",5,"D",464,1,"novice",1,1,"Babies don't know that",2,"ma","cb","Agree",6.13988455222626
"5820","A3GIIL73GE2CBQ","T6","pigeons",5,"D",464,1,"novice",1,1,"Babies don't know that",2,"ma","cb","Agree",6.13988455222626
"5821","A3GIIL73GE2CBQ","T7","bears",7,"D",1474,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Agree",7.29573507274928
"5822","A3GIIL73GE2CBQ","T7","bears",7,"D",1474,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Disagree",7.29573507274928
"5823","A3GIIL73GE2CBQ","T7","salmon",7,"D",448,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Agree",6.10479323241498
"5824","A3GIIL73GE2CBQ","T7","salmon",7,"D",448,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Disagree",6.10479323241498
"5825","A3GIIL73GE2CBQ","T8","monkeys",8,"D",497,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",6.20859002609663
"5826","A3GIIL73GE2CBQ","T8","monkeys",8,"D",497,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",6.20859002609663
"5827","A3GIIL73GE2CBQ","T8","tunas",8,"D",364,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",5.89715386763674
"5828","A3GIIL73GE2CBQ","T8","tunas",8,"D",364,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",5.89715386763674
"5829","A3GIIL73GE2CBQ","T9","cows",9,"D",538,1,"novice",0,1,"Babies say that",2,"ma","cb","Disagree",6.28785856016178
"5830","A3GIIL73GE2CBQ","T9","cows",9,"D",538,1,"novice",0,1,"Babies say that",2,"ma","cb","Disagree",6.28785856016178
"5831","A3GIIL73GE2CBQ","T9","trouts",9,"D",1122,1,"novice",0,1,"Babies say that",2,"ma","cb","Disagree",7.02286808608264
"5832","A3GIIL73GE2CBQ","T9","trouts",9,"D",1122,1,"novice",0,1,"Babies say that",2,"ma","cb","Disagree",7.02286808608264
"5833","A3GPTSDDHJ2DBV","T1","oranges",4,"F",1701,1,"expert",1,0,"Zoologists don't know that",1,"MA","cb","Agree",7.43897159239586
"5834","A3GPTSDDHJ2DBV","T1","oranges",4,"F",1701,1,"expert",1,0,"Zoologists don't know that",1,"MA","cb","Disagree",7.43897159239586
"5835","A3GPTSDDHJ2DBV","T1","vultures",4,"F",2044,1,"expert",1,0,"Zoologists don't know that",1,"MA","cb","Agree",7.6226639513236
"5836","A3GPTSDDHJ2DBV","T1","vultures",4,"F",2044,1,"expert",1,0,"Zoologists don't know that",1,"MA","cb","Disagree",7.6226639513236
"5837","A3GPTSDDHJ2DBV","T2","parrots",2,"F",1649,1,"expert",0,0,"Zoologists know that",1,"MA","cb","Disagree",7.4079243225596
"5838","A3GPTSDDHJ2DBV","T2","parrots",2,"F",1649,1,"expert",0,0,"Zoologists know that",1,"MA","cb","Disagree",7.4079243225596
"5839","A3GPTSDDHJ2DBV","T2","watermellon",2,"F",1667,1,"expert",0,0,"Zoologists know that",1,"MA","cb","Disagree",7.41878088275079
"5840","A3GPTSDDHJ2DBV","T2","watermellon",2,"F",1667,1,"expert",0,0,"Zoologists know that",1,"MA","cb","Disagree",7.41878088275079
"5841","A3GPTSDDHJ2DBV","T3","kiwis",3,"F",3520,1,"expert",1,1,"Zoologists don't know that",1,"MA","cb","Disagree",8.16621626859214
"5842","A3GPTSDDHJ2DBV","T3","kiwis",3,"F",3520,1,"expert",1,1,"Zoologists don't know that",1,"MA","cb","Disagree",8.16621626859214
"5843","A3GPTSDDHJ2DBV","T3","pigeons",3,"F",3372,1,"expert",1,1,"Zoologists don't know that",1,"MA","cb","Disagree",8.12326131912175
"5844","A3GPTSDDHJ2DBV","T3","pigeons",3,"F",3372,1,"expert",1,1,"Zoologists don't know that",1,"MA","cb","Disagree",8.12326131912175
"5845","A3GPTSDDHJ2DBV","T4","bees",1,"F",1050,1,"expert",0,1,"Zoologists know that",1,"MA","cb","Agree",6.95654544315157
"5846","A3GPTSDDHJ2DBV","T4","bees",1,"F",1050,1,"expert",0,1,"Zoologists know that",1,"MA","cb","Agree",6.95654544315157
"5847","A3GPTSDDHJ2DBV","T4","pythons",1,"F",1836,1,"expert",0,1,"Zoologists know that",1,"MA","cb","Agree",7.51534457118044
"5848","A3GPTSDDHJ2DBV","T4","pythons",1,"F",1836,1,"expert",0,1,"Zoologists know that",1,"MA","cb","Agree",7.51534457118044
"5849","A3GPTSDDHJ2DBV","T5","monkeys",6,"F",2031,1,"novice",1,0,"Babies don't know that",1,"MA","cb","Agree",7.61628356158038
"5850","A3GPTSDDHJ2DBV","T5","monkeys",6,"F",2031,1,"novice",1,0,"Babies don't know that",1,"MA","cb","Disagree",7.61628356158038
"5851","A3GPTSDDHJ2DBV","T5","tunas",6,"F",3707,1,"novice",1,0,"Babies don't know that",1,"MA","cb","Agree",8.21797820315073
"5852","A3GPTSDDHJ2DBV","T5","tunas",6,"F",3707,1,"novice",1,0,"Babies don't know that",1,"MA","cb","Disagree",8.21797820315073
"5853","A3GPTSDDHJ2DBV","T6","bears",5,"F",3036,1,"novice",1,1,"Babies don't know that",1,"MA","cb","Agree",8.01829613851552
"5854","A3GPTSDDHJ2DBV","T6","bears",5,"F",3036,1,"novice",1,1,"Babies don't know that",1,"MA","cb","Agree",8.01829613851552
"5855","A3GPTSDDHJ2DBV","T6","salmon",5,"F",911,1,"novice",1,1,"Babies don't know that",1,"MA","cb","Agree",6.81454289725996
"5856","A3GPTSDDHJ2DBV","T6","salmon",5,"F",911,1,"novice",1,1,"Babies don't know that",1,"MA","cb","Agree",6.81454289725996
"5857","A3GPTSDDHJ2DBV","T7","cows",7,"F",3375,1,"expert",1,0,"Zoologists don't say that",1,"MA","cb","Agree",8.12415060330663
"5858","A3GPTSDDHJ2DBV","T7","cows",7,"F",3375,1,"expert",1,0,"Zoologists don't say that",1,"MA","cb","Agree",8.12415060330663
"5859","A3GPTSDDHJ2DBV","T7","trouts",7,"F",3699,1,"expert",1,0,"Zoologists don't say that",1,"MA","cb","Agree",8.21581779183245
"5860","A3GPTSDDHJ2DBV","T7","trouts",7,"F",3699,1,"expert",1,0,"Zoologists don't say that",1,"MA","cb","Agree",8.21581779183245
"5861","A3GPTSDDHJ2DBV","T8","cobras",8,"F",3242,1,"novice",0,0,"Babies say that",1,"MA","cb","Agree",8.08394570229562
"5862","A3GPTSDDHJ2DBV","T8","cobras",8,"F",3242,1,"novice",0,0,"Babies say that",1,"MA","cb","Disagree",8.08394570229562
"5863","A3GPTSDDHJ2DBV","T8","ticks",8,"F",3002,1,"novice",0,0,"Babies say that",1,"MA","cb","Agree",8.00703401219341
"5864","A3GPTSDDHJ2DBV","T8","ticks",8,"F",3002,1,"novice",0,0,"Babies say that",1,"MA","cb","Disagree",8.00703401219341
"5865","A3GPTSDDHJ2DBV","T9","beetles",9,"F",2917,1,"novice",0,1,"Babies say that",1,"MA","cb","Disagree",7.97831096986772
"5866","A3GPTSDDHJ2DBV","T9","beetles",9,"F",2917,1,"novice",0,1,"Babies say that",1,"MA","cb","Disagree",7.97831096986772
"5867","A3GPTSDDHJ2DBV","T9","tortoises",9,"F",2016,1,"novice",0,1,"Babies say that",1,"MA","cb","Disagree",7.60887062919126
"5868","A3GPTSDDHJ2DBV","T9","tortoises",9,"F",2016,1,"novice",0,1,"Babies say that",1,"MA","cb","Disagree",7.60887062919126
"5869","A3H6KECCE83132","T1","beetles",4,"B",2054,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Disagree",7.6275443904885
"5870","A3H6KECCE83132","T1","beetles",4,"B",2054,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Disagree",7.6275443904885
"5871","A3H6KECCE83132","T1","tortoises",4,"B",3682,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Disagree",8.21121136179302
"5872","A3H6KECCE83132","T1","tortoises",4,"B",3682,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Disagree",8.21121136179302
"5873","A3H6KECCE83132","T2","cows",2,"B",534,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.2803958389602
"5874","A3H6KECCE83132","T2","cows",2,"B",534,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.2803958389602
"5875","A3H6KECCE83132","T2","trouts",2,"B",1813,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",7.50273821075485
"5876","A3H6KECCE83132","T2","trouts",2,"B",1813,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",7.50273821075485
"5877","A3H6KECCE83132","T3","cobras",3,"B",1887,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",7.54274354536855
"5878","A3H6KECCE83132","T3","cobras",3,"B",1887,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Agree",7.54274354536855
"5879","A3H6KECCE83132","T3","ticks",3,"B",1456,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",7.28344822875663
"5880","A3H6KECCE83132","T3","ticks",3,"B",1456,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Agree",7.28344822875663
"5881","A3H6KECCE83132","T4","monkeys",1,"B",471,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.15485809401642
"5882","A3H6KECCE83132","T4","monkeys",1,"B",471,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.15485809401642
"5883","A3H6KECCE83132","T4","tunas",1,"B",595,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.38856140554563
"5884","A3H6KECCE83132","T4","tunas",1,"B",595,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.38856140554563
"5885","A3H6KECCE83132","T5","parrots",6,"B",1195,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Disagree",7.08590146436561
"5886","A3H6KECCE83132","T5","parrots",6,"B",1195,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Agree",7.08590146436561
"5887","A3H6KECCE83132","T5","watermellon",6,"B",1368,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Disagree",7.2211050981825
"5888","A3H6KECCE83132","T5","watermellon",6,"B",1368,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Agree",7.2211050981825
"5889","A3H6KECCE83132","T6","bees",5,"B",2038,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Disagree",7.61972421378267
"5890","A3H6KECCE83132","T6","bees",5,"B",2038,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Agree",7.61972421378267
"5891","A3H6KECCE83132","T6","pythons",5,"B",4504,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Disagree",8.41272116981953
"5892","A3H6KECCE83132","T6","pythons",5,"B",4504,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Agree",8.41272116981953
"5893","A3H6KECCE83132","T7","kiwis",7,"B",1055,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",6.96129604591017
"5894","A3H6KECCE83132","T7","kiwis",7,"B",1055,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",6.96129604591017
"5895","A3H6KECCE83132","T7","pigeons",7,"B",1295,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",7.16626597413364
"5896","A3H6KECCE83132","T7","pigeons",7,"B",1295,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",7.16626597413364
"5897","A3H6KECCE83132","T8","oranges",8,"B",1002,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.90975328164481
"5898","A3H6KECCE83132","T8","oranges",8,"B",1002,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.90975328164481
"5899","A3H6KECCE83132","T8","vultures",8,"B",573,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.35088571671474
"5900","A3H6KECCE83132","T8","vultures",8,"B",573,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.35088571671474
"5901","A3H6KECCE83132","T9","bears",9,"B",1771,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",7.47929963778283
"5902","A3H6KECCE83132","T9","bears",9,"B",1771,1,"novice",0,1,"Babies say that",2,"ms","cb","Disagree",7.47929963778283
"5903","A3H6KECCE83132","T9","salmon",9,"B",1725,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",7.45298232946546
"5904","A3H6KECCE83132","T9","salmon",9,"B",1725,1,"novice",0,1,"Babies say that",2,"ms","cb","Disagree",7.45298232946546
"5905","A3HVFSD8K94SOR","T1","oranges",4,"F",12743,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Disagree",9.45273738021228
"5906","A3HVFSD8K94SOR","T1","oranges",4,"F",12743,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Disagree",9.45273738021228
"5907","A3HVFSD8K94SOR","T1","vultures",4,"F",9653,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Disagree",9.17502402684861
"5908","A3HVFSD8K94SOR","T1","vultures",4,"F",9653,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Disagree",9.17502402684861
"5909","A3HVFSD8K94SOR","T2","parrots",2,"F",1605,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Agree",7.38087903556412
"5910","A3HVFSD8K94SOR","T2","parrots",2,"F",1605,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",7.38087903556412
"5911","A3HVFSD8K94SOR","T2","watermellon",2,"F",2388,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Agree",7.77821147451249
"5912","A3HVFSD8K94SOR","T2","watermellon",2,"F",2388,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",7.77821147451249
"5913","A3HVFSD8K94SOR","T3","kiwis",3,"F",2304,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",7.74240202181578
"5914","A3HVFSD8K94SOR","T3","kiwis",3,"F",2304,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",7.74240202181578
"5915","A3HVFSD8K94SOR","T3","pigeons",3,"F",858,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",6.75460409948796
"5916","A3HVFSD8K94SOR","T3","pigeons",3,"F",858,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",6.75460409948796
"5917","A3HVFSD8K94SOR","T4","bees",1,"F",1300,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",7.17011954344963
"5918","A3HVFSD8K94SOR","T4","bees",1,"F",1300,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",7.17011954344963
"5919","A3HVFSD8K94SOR","T4","pythons",1,"F",3626,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",8.1958853913148
"5920","A3HVFSD8K94SOR","T4","pythons",1,"F",3626,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",8.1958853913148
"5921","A3HVFSD8K94SOR","T5","monkeys",6,"F",10099,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Agree",9.22019168802656
"5922","A3HVFSD8K94SOR","T5","monkeys",6,"F",10099,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Agree",9.22019168802656
"5923","A3HVFSD8K94SOR","T5","tunas",6,"F",1833,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Agree",7.5137092478397
"5924","A3HVFSD8K94SOR","T5","tunas",6,"F",1833,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Agree",7.5137092478397
"5925","A3HVFSD8K94SOR","T6","bears",5,"F",2963,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Agree",7.99395754757357
"5926","A3HVFSD8K94SOR","T6","bears",5,"F",2963,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Agree",7.99395754757357
"5927","A3HVFSD8K94SOR","T6","salmon",5,"F",6663,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Agree",8.80432511256254
"5928","A3HVFSD8K94SOR","T6","salmon",5,"F",6663,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Agree",8.80432511256254
"5929","A3HVFSD8K94SOR","T7","cows",7,"F",6358,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",8.75746914147075
"5930","A3HVFSD8K94SOR","T7","cows",7,"F",6358,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",8.75746914147075
"5931","A3HVFSD8K94SOR","T7","trouts",7,"F",6852,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",8.83229585944401
"5932","A3HVFSD8K94SOR","T7","trouts",7,"F",6852,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",8.83229585944401
"5933","A3HVFSD8K94SOR","T8","cobras",8,"F",1626,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",7.39387829010776
"5934","A3HVFSD8K94SOR","T8","cobras",8,"F",1626,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",7.39387829010776
"5935","A3HVFSD8K94SOR","T8","ticks",8,"F",1357,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",7.21303165983487
"5936","A3HVFSD8K94SOR","T8","ticks",8,"F",1357,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",7.21303165983487
"5937","A3HVFSD8K94SOR","T9","beetles",9,"F",2020,1,"novice",0,1,"Babies say that",1,"MS","cb","Disagree",7.61085279039525
"5938","A3HVFSD8K94SOR","T9","beetles",9,"F",2020,1,"novice",0,1,"Babies say that",1,"MS","cb","Disagree",7.61085279039525
"5939","A3HVFSD8K94SOR","T9","tortoises",9,"F",1229,1,"novice",0,1,"Babies say that",1,"MS","cb","Disagree",7.11395610956603
"5940","A3HVFSD8K94SOR","T9","tortoises",9,"F",1229,1,"novice",0,1,"Babies say that",1,"MS","cb","Disagree",7.11395610956603
"5941","A3KF6O09H04SP7","T1","cobras",4,"A",3832,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Agree",8.25114213909075
"5942","A3KF6O09H04SP7","T1","cobras",4,"A",3832,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Agree",8.25114213909075
"5943","A3KF6O09H04SP7","T1","ticks",4,"A",953,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Agree",6.8596149036542
"5944","A3KF6O09H04SP7","T1","ticks",4,"A",953,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Agree",6.8596149036542
"5945","A3KF6O09H04SP7","T2","monkeys",2,"A",648,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.47389069635227
"5946","A3KF6O09H04SP7","T2","monkeys",2,"A",648,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.47389069635227
"5947","A3KF6O09H04SP7","T2","tunas",2,"A",667,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.50279004591562
"5948","A3KF6O09H04SP7","T2","tunas",2,"A",667,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.50279004591562
"5949","A3KF6O09H04SP7","T3","cows",3,"A",1098,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",7.00124562206948
"5950","A3KF6O09H04SP7","T3","cows",3,"A",1098,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",7.00124562206948
"5951","A3KF6O09H04SP7","T3","trouts",3,"A",845,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",6.73933662735717
"5952","A3KF6O09H04SP7","T3","trouts",3,"A",845,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",6.73933662735717
"5953","A3KF6O09H04SP7","T4","bears",1,"A",1009,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.91671502035361
"5954","A3KF6O09H04SP7","T4","bears",1,"A",1009,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.91671502035361
"5955","A3KF6O09H04SP7","T4","salmon",1,"A",651,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.47850964220857
"5956","A3KF6O09H04SP7","T4","salmon",1,"A",651,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.47850964220857
"5957","A3KF6O09H04SP7","T5","bees",6,"A",1175,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Agree",7.06902342657826
"5958","A3KF6O09H04SP7","T5","bees",6,"A",1175,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Agree",7.06902342657826
"5959","A3KF6O09H04SP7","T5","pythons",6,"A",532,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Agree",6.27664348934164
"5960","A3KF6O09H04SP7","T5","pythons",6,"A",532,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Agree",6.27664348934164
"5961","A3KF6O09H04SP7","T6","beetles",5,"A",1221,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Agree",7.1074254741107
"5962","A3KF6O09H04SP7","T6","beetles",5,"A",1221,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Agree",7.1074254741107
"5963","A3KF6O09H04SP7","T6","tortoises",5,"A",560,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Agree",6.32793678372919
"5964","A3KF6O09H04SP7","T6","tortoises",5,"A",560,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Agree",6.32793678372919
"5965","A3KF6O09H04SP7","T7","parrots",7,"A",796,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",6.67959918584438
"5966","A3KF6O09H04SP7","T7","parrots",7,"A",796,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",6.67959918584438
"5967","A3KF6O09H04SP7","T7","watermellon",7,"A",2416,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",7.78986855905471
"5968","A3KF6O09H04SP7","T7","watermellon",7,"A",2416,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",7.78986855905471
"5969","A3KF6O09H04SP7","T8","kiwis",8,"A",618,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.42648845745769
"5970","A3KF6O09H04SP7","T8","kiwis",8,"A",618,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.42648845745769
"5971","A3KF6O09H04SP7","T8","pigeons",8,"A",544,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.29894924685594
"5972","A3KF6O09H04SP7","T8","pigeons",8,"A",544,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.29894924685594
"5973","A3KF6O09H04SP7","T9","oranges",9,"A",1763,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",7.47477218239787
"5974","A3KF6O09H04SP7","T9","oranges",9,"A",1763,1,"novice",0,1,"Babies say that",2,"ms","cb","Disagree",7.47477218239787
"5975","A3KF6O09H04SP7","T9","vultures",9,"A",1658,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",7.41336733569524
"5976","A3KF6O09H04SP7","T9","vultures",9,"A",1658,1,"novice",0,1,"Babies say that",2,"ms","cb","Disagree",7.41336733569524
"5977","A3N5RLYH05PY8L","T1","oranges",4,"F",1678,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Disagree",7.42535788702715
"5978","A3N5RLYH05PY8L","T1","oranges",4,"F",1678,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Agree",7.42535788702715
"5979","A3N5RLYH05PY8L","T1","vultures",4,"F",1246,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Disagree",7.1276936993474
"5980","A3N5RLYH05PY8L","T1","vultures",4,"F",1246,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Agree",7.1276936993474
"5981","A3N5RLYH05PY8L","T2","parrots",2,"F",1131,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",7.03085747611612
"5982","A3N5RLYH05PY8L","T2","parrots",2,"F",1131,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",7.03085747611612
"5983","A3N5RLYH05PY8L","T2","watermellon",2,"F",690,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.5366915975913
"5984","A3N5RLYH05PY8L","T2","watermellon",2,"F",690,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.5366915975913
"5985","A3N5RLYH05PY8L","T3","kiwis",3,"F",984,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",6.89162589705225
"5986","A3N5RLYH05PY8L","T3","kiwis",3,"F",984,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",6.89162589705225
"5987","A3N5RLYH05PY8L","T3","pigeons",3,"F",1496,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",7.31055015853442
"5988","A3N5RLYH05PY8L","T3","pigeons",3,"F",1496,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",7.31055015853442
"5989","A3N5RLYH05PY8L","T4","bees",1,"F",618,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.42648845745769
"5990","A3N5RLYH05PY8L","T4","bees",1,"F",618,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.42648845745769
"5991","A3N5RLYH05PY8L","T4","pythons",1,"F",1361,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",7.21597500265147
"5992","A3N5RLYH05PY8L","T4","pythons",1,"F",1361,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",7.21597500265147
"5993","A3N5RLYH05PY8L","T5","monkeys",6,"F",1995,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Disagree",7.59839932932396
"5994","A3N5RLYH05PY8L","T5","monkeys",6,"F",1995,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Agree",7.59839932932396
"5995","A3N5RLYH05PY8L","T5","tunas",6,"F",1696,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Disagree",7.43602781635185
"5996","A3N5RLYH05PY8L","T5","tunas",6,"F",1696,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Agree",7.43602781635185
"5997","A3N5RLYH05PY8L","T6","bears",5,"F",1411,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Disagree",7.25205395185281
"5998","A3N5RLYH05PY8L","T6","bears",5,"F",1411,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Disagree",7.25205395185281
"5999","A3N5RLYH05PY8L","T6","salmon",5,"F",1297,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Disagree",7.16780918431644
"6000","A3N5RLYH05PY8L","T6","salmon",5,"F",1297,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Disagree",7.16780918431644
"6001","A3N5RLYH05PY8L","T7","cows",7,"F",1628,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Disagree",7.39510754656249
"6002","A3N5RLYH05PY8L","T7","cows",7,"F",1628,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",7.39510754656249
